门店地址,lng,lat
奉贤区四团镇平安平福路1478号,121.7399079224968,30.903255854914104
奉贤区金汇镇中街85号,121.50788103413646,30.99458200862941
上海市奉贤区四团镇新街12号,121.34871607489401,31.419246449338523
上海市奉贤区海湾旅游区奉炮公路220号,121.53351267360873,30.836565094040157
奉贤区南桥镇南亭公路234-236号,121.45955753722761,30.91563068935061
奉贤区南桥镇环城东路520-524号,121.46680726243908,30.945561469723145
上海市奉贤区海湾镇五四公路1029弄18号,121.74432600368989,30.870984084508784
奉贤区奉城邮电路115-119号,121.64747517087737,30.91537509987196
上海市奉贤区奉城镇新奉公路2566、2568、2570号,121.6525158002465,30.955940524991526
上海市奉贤区南桥镇解放西路172、174、176号,121.45339262102118,30.9180865056264
上海市奉贤区南桥镇西渡社区肖塘路120号,121.44472241518812,30.969099175441777
上海市奉贤区青村镇光明社区金钱公路3699号,121.52195724163025,30.911166861878726
上海市奉贤区庄行镇邬桥汇中中路154、156、158号,121.38198908640722,30.96462291970494
上海市奉贤区扶港路583号、585号,121.45069271979398,30.99496629615992
上海市奉贤区金海社区广丰路329、333、337号1-2层,121.49982809084986,30.962573371541335
上海市奉贤区南桥镇秀南路82号一层、84号一层、86号一层、88号一层,121.4535220902011,30.915625608960077
上海市奉贤区陈桥路307号一层,121.4650372520419,30.934439349929416
上海市奉贤区南桥镇育秀路1334号、1336号,121.45589052477987,30.910996827163377
上海市奉贤区四团镇六团公路44、46、48、50号,121.73089638093154,30.947463674659087
上海市奉贤区沿浦路62、64、66号,121.43554304750543,30.99887822324934
解放中路20号,121.47426664856336,30.923066029006353
南奉公路8891号（卜蜂莲花）,121.48273342053739,30.920277957426634
南奉公路9622号,121.46773295818237,30.91756416139351
古华路606号,121.47218185125443,30.918868663879604
虹口区四川北路1982号,121.4907024513097,31.269344906581
虹口区四川北路1276号,121.49124612287216,31.256543935273516
虹口区临平路48号,121.50455128600093,31.266569830725654
虹口区大连西路86号,121.50100204949032,31.2822779844661
虹口区凉城路739号,121.47744846195089,31.302450822962978
虹口区广灵一路30号,121.4837139479507,31.284310064209812
虹口区万安路613号,121.48601840790597,31.306616935953958
虹口区广灵四路392号,121.47782637189249,31.293479401050842
虹口区海门路160号,121.51416276778802,31.260470727685913
虹口区唐山路670号,121.51355068666777,31.262522352973285
虹口区玉田路333号,121.49774528328766,31.28475387992153
虹口区梧州路139号,121.49999044340129,31.258827656918875
虹口区四川北路1878号,121.49066857890384,31.267016644749443
虹口区江杨南路55弄33号101室,121.47738149417343,31.31633998504008
虹口区密云路221号,121.50236651627182,31.27805451363102
虹口区广灵二路40号,121.48606259824892,31.288402418456357
虹口区海宁路143号,121.49634026609712,31.2578956005281
曲阳路800号,121.49782207852738,31.292709017908194
上海市虹口区杨树浦路165号一层-1、167号一层,121.52015139782627,31.257281144680476
上海市虹口区汶水东路312号1层,121.488291837694,31.29554744061843
上海市虹口区凉城路251号一层,121.47614697357209,31.28990749195829
上海市虹口区广中路631号,121.47022697497313,31.286512199535174
欧阳路695号底层-A,121.4926167960464,31.281235700504272
虹口区罗浮路111号底层,121.48720396097565,31.258365956926127
东汉阳路328号,121.50202908487479,31.256574158272333
凉城路214号,121.47643302189394,31.2892806236663
水电路298号102室－104室,121.4812688663526,31.28173630849519
欧阳路90号,121.49548557421797,31.271560604612272
东余杭路1360号,121.51570774277361,31.267192778527193
四川北路1525号,121.48977700709197,31.261217771127882
"车站南路330弄世纪联华2楼
",121.48497258536005,31.300408576690067
公平路36号地下一层09（地下商业街9-2商铺）,121.51413474963918,31.25596880645957
甘河路110号8幢1层-1室,121.49479056243133,31.294773297406167
伊敏河路76号一层-5,121.50017529850575,31.294200733362253
海宁路131号甲室,121.49691541338632,31.258165075585776
虹口区曲阳路452号,121.49761705556593,31.279957689048313
虹口区汉阳路71号1层,121.49778606456118,31.255127586085703
虹口区海伦路71号一层,121.50241047395365,31.26133504830186
广粤路491号,121.47302091710925,31.298161253720114
广灵四路62号,121.48781328789121,31.291962037227698
车站南路238号,121.48455457056896,31.300593201775804
凤阳路274号,121.47725152643395,31.239972834162288
蒙自路484号,121.48605399877027,31.207109168265966
重庆北路209号,121.4762023702763,31.23299457681285
北京东路376号,121.48941528641225,31.246179643129434
福州路254号,121.49209978978472,31.240483156919886
南京东路748号,121.48276863411338,31.241100064641568
金陵东路236号,121.49122797710083,31.235148866257664
南京东路616号,121.4852597242248,31.241594294779926
上海市黄浦区南车站路470号,121.50021381065957,31.210679880530723
上海市黄浦区泰康路166号底层,121.47693007589194,31.214143911111044
"上海市黄浦区北京西路310-312,314-316号底层前间",121.47441231239503,31.241532556475864
中华路292号底层,121.50575178777261,31.226202727306276
上海市黄浦区董家渡路404-406号,121.50720123245874,31.220550041994844
普育西路48号,121.50043538400175,31.217551224667144
上海市黄浦区黄家阙路127号,121.49470727783259,31.22007178189936
黄浦区河南中路301号,121.49187548739042,31.241435585458845
宁波路100号,121.49152316029142,31.245257071767167
延安东路9号,121.49759064897715,31.238278157186546
制造局路602号,121.49164339938224,31.208337585326497
打浦路252弄1号底层,121.49714251040908,31.210843361913984
尚文路60-66号,121.49944847682269,31.221555331994395
西藏南路1519号1层-1室,121.49600428546351,31.208333569885106
国货路158号,121.5031665768031,31.214133231057108
淮海中路849号,121.46843834539763,31.22405476687547
淮海中路600号,121.47381987452137,31.22649427622528
瑞金一路95号,121.46988501431973,31.228254878958413
丽园路566号,121.48748578456667,31.212962349773893
瑞金二路117号,121.47178010926766,31.220103155449753
建国东路122号,121.48528568345742,31.21904115943891
鲁班路355号,121.48217534823931,31.208599756584963
制造局路340号,121.49123158110254,31.21235847262159
打浦路449号,121.47962256430209,31.20336011318238
鲁班路95号,121.48083811538596,31.21249475802492
黄浦区制造局路87-2号,121.48926746485076,31.215784476803066
黄浦区望云路10-12号底层,121.49894522990652,31.226987273391316
黄浦区斜土东路196号,121.4948781517101,31.213397732313357
黄浦区山海关路156号1层(成都北路和新昌路),121.47246185487852,31.243381008837737
人民路905号,121.48980840646276,31.231435220769733
黄浦区江阴街29号,121.50150552727102,31.219971679998906
嘉定区塔成路818号,121.27259505835202,31.3801553396772
浦东新区青桐路197号,121.62830168147914,31.224604084145238
福海路228号,121.25802050779183,31.374419545561988
嘉定区马陆镇裕民南路68弄1号109、110室,121.28524203213534,31.336728893907633
嘉定区嘉定工业区嘉朱公路1651号101室,121.20337742982366,31.412824882203264
江桥镇华江路129弄3号101室,121.3482541212855,31.259900206407142
上海市海川路108号111室,121.35654371148074,31.270239128114067
嘉定区安亭黄渡绿苑路31-33号,121.22143024986087,31.273564933008075
外冈镇宝钱公路5000弄179号104、302室,121.15731452052727,31.387835912554326
外冈外青松公路128号,121.17577838540313,31.35113256283456
嘉定区胜辛路2576号1层,121.23868334443478,31.37443875780603
嘉定镇梅园路75号-2,121.465664178559,31.249000865911466
上海市嘉定区城北路358号1楼08、09室,121.2426364797637,31.398005290848808
马陆镇育英街507号,121.28575457202204,31.332747580295024
嘉定区江桥镇金耀南路263、265号,121.31666015326203,31.242614185856183
嘉定江桥镇靖远路1099弄208号,121.33067724686342,31.26086314792015
上海市嘉定区嘉朱公路1316号4幢1层1-7室,121.2075476936791,31.407101662384846
上海市嘉定区嘉定镇博乐路166号、160号二楼三楼、168号二楼、170号二楼,121.25874403089703,31.390778397672246
上海市嘉定区安亭镇阜康西路83、85、87号,121.1635518724968,31.30426607439547
嘉定区裕民南路1673号一层,121.2677364247809,31.362538932253525
上海市马陆镇白银路848号1层-1,121.25368285278935,31.353140894799854
上海市嘉定区洪德路82号一层-1,121.26854995941002,31.364771100426882
上海市嘉定区澄浏中路3088号665-A68号,121.28484951305123,31.39135257897365
上海市嘉定区仓场路42号,121.28332633185563,31.390101812161237
上海市嘉定区平城路1169、1171号,121.24564802203673,31.397660892186238
上海市嘉定区外冈镇外钱公路54、56号（靠近百安公路）,121.17944500169813,31.364410894605403
上海市嘉定区安亭镇新源路879-1号,121.16034484996175,31.304846134157387
上海市嘉定区马陆镇胜辛路483号,121.26003789535697,31.33665158227999
上海市嘉定区俆行镇前曹公路358号,121.31300520775221,31.44496703116624
嘉定区洪德路888号 姜亮13776544732,121.25495892181713,31.358469687325844
嘉定区真新街道丰庄路124号  范祖华  13917198990,121.3683055686756,31.249486192625454
嘉定区安亭镇安礼路263号，魏国  17091832960,121.1770490556148,31.27634842902985
上海市嘉定区南翔镇德园路1385号一层105,121.30621736967466,31.316592869602704
嘉定区徐行镇曹王前曹公路109号 钱迎柱 13816498360,121.31135801907418,31.450937880194907
上海市嘉定区马陆镇宝安公路2466弄1号B幢3-4室,121.33348265497109,31.354750150351908
嘉定区金沙江路3176号,121.35940224717288,31.250238946079183
嘉定区工业区南新路467号,121.22224382270362,31.432922538632837
丰庄路402号,121.37095452160749,31.253704864107114
沙霞路83号乙,121.26045240046844,31.385155748986286
仓场路358号,121.27887607156256,31.388759143114733
古猗园路548－558号,121.31886466954286,31.301551081032027
博乐路99号（欧尚）,121.26055398983857,31.38922740724719
墨玉南路1099号（大润发）,121.16689064051796,31.29399639537428
希望路1050号,121.26355696676855,31.34176815295281
迎园路363号益丰大药房,121.27749199117856,31.391795191534452
上海市嘉定区安亭镇雅丹路691号1层、693号1层102室,121.20605835524528,31.30006565490679
上海市嘉定区云屏路1526号1层101室白银路1310弄23号1层101室、21号1层,121.24970246107465,31.35197599044013
城中路208号益丰大药房,121.25023201217277,31.39314785844531
金山区朱泾镇金龙新街466、468、470号,121.17711870842743,30.892409792404855
金山区石化板桥西路87号,121.3547395052877,30.73980318411613
金山区山阳镇红旗东路9弄19号-2,121.3745822727146,30.77002672193748
上海市金山区金山卫镇龙皓路2046号1层,121.32418127273758,30.754044667319004
上海市金山区山阳镇龙翔路620、622号,121.35165112735118,30.755931746416362
亭林镇朱行恒顺路237号,121.34671449660753,30.86117773981894
金山区板桥西路1652-1654号一层,121.32300224765403,30.733554369502283
上海市金山区朱泾镇秀州街428号一层203、204,121.17759188456667,30.90877994726463
上海市金山区龙胜东路768、770号,121.36276460559503,30.73566324073632
上海市金山区海汇街575号一层,121.3426512700457,30.76105337149961
上海市金山区廊下镇新村路122、126号,121.2008411244027,30.79483287957854
上海市金山区石化街道卫零路300、302号,121.34473945336752,30.727387724509303
上海市金山区亭林镇林吉路833弄2055、2056号一层,121.33192513425074,30.901822489385825
上海市金山区朱泾镇临源街440、442号,121.1765730677793,30.906089112881933
上海市金山区枫泾镇枫阳路245号,121.02600036480757,30.899475340285782
上海市金山区亭林镇南亭公路6277号,121.3302415210809,30.888051422039126
上海市金山区亭林镇亭枫公路1973、1975、1977号,121.24842526287684,30.900536371409157
上海市金山区亭林镇华亭路73号、75号,121.31880482622641,30.889054427751276
上海市金山工业区恒顺路11、13、15、17号,121.34683193298517,30.854006203862895
金山区域统筹,121.34848004512126,30.747852376570318
石化街道象州路193号,121.35137282871096,30.716217749257666
金山卫镇城河路330号易家中心2-F101,121.33478995897975,30.73673189061716
卫清西路477号（乐购）,121.35031842734745,30.734946445821112
金山区朱泾镇沈浦泾路31号(乐购）3楼3F01,121.18121178628023,30.899589567163044
卫清西路188号金山百联一层西门 ,121.35446213100386,30.737480420336567
金山区卫零北路1017--1019号,121.33440587767929,30.760020686680285
上海市金山区卫零路388底层、龙胜路569号102市,121.34449526428583,30.730200687295394
上海市金山区卫零路201号,121.34539572483074,30.722344935126234
上海市金山区朱泾镇金龙新街561、563、565号,121.17135794166654,30.891705805885376
上海市金山区亭林镇大慈路623、625号,121.32228386824617,30.89291338219698
上海市金山区海盛路367号、361号1层,121.3566173455834,30.75773598338431
上海市金山区朱泾镇罗星南路113、115号1层,121.17575117303431,30.88753388366326
上海市金山区板桥西路298号,121.35100401411266,30.739140884436168
高平路218号101室,121.43549730088903,31.28841979372618
中山北路590号,121.47047149283463,31.26763520759451
武定路1106号,121.44651872258083,31.236028994160176
上海市静安区万荣路378号一层101室,121.45525732809031,31.276304582545755
上海市静安区南京西路555号1F101-A,121.47301233110518,31.236781063115693
灵石路566号,121.45533310644821,31.289451401411256
上海市静安区灵石路891号1幢一楼103-106室,121.43912174443524,31.284032634313352
临汾街道景凤路361号,121.46695001216767,31.326250081660053
永和路1157号、1159号1-2层,121.43100599971213,31.292344875171967
鸿兴路41号,121.4826146061591,31.260549182462427
闸北区永和东路593号,121.46145941528044,31.296586924102733
大统路1022号,121.4656910325039,31.262099578518153
上海市静安区安远路809号1层,121.43979436865195,31.24115977475651
静安区保德路1296甲-1296号,121.45090566311511,31.320586047447073
静安区天目东路127号1层,121.4835476895669,31.255424789854867
上海市静安区海宁路819号一层,121.48501931593132,31.252162033284964
中华新路995号一层,121.46036348076167,31.26087995015053
闸北区平顺路115号,121.45851233720741,31.316264524081124
共和新路1945号,121.46000412711697,31.281435273247975
汾西路414号,121.46542928334611,31.31985332885423
保德路88号（卜蜂莲花）,121.47327902453652,31.325737884005314
场中路2536号,121.44952762922549,31.311323777026633
场中路1179号底层,121.4703377998222,31.312561404942834
寿阳路99弄28号B1层SB133,121.46484707986713,31.30228677957277
长临路423号,121.44364330772817,31.3246639457468
共和新路3318号（大润发）,121.45413802056046,31.30427911744034
江场路1313号,121.46196224717947,31.305203628982664
愚园路232号（原思强分店）,121.45043593646902,31.229743316567482
南京西路1376号2楼06室（上海商城）,121.4583596073046,31.23317303971129
宝昌路515号,121.47951354235218,31.26538884066458
梅园路360号(环龙商场),121.46290197894636,31.25339434200765
太阳山路156号,121.4673518745274,31.255879805058363
青海路42号,121.47054063900296,31.236776540439745
汉中路158号西楼首层银行102室,121.46409942019116,31.248242949952544
会文路28、30号,121.47985478795438,31.25732255785501
武定路87号,121.46458034421542,31.242378529639986
中兴路325号,121.48295185609842,31.265053324705114
永和路430号乙－432号甲,121.44725700664218,31.2940588662101
交城路176号,121.43535200087109,31.29975292114443
静安区晋城路697号一层,121.43369166998345,31.28726361005202
共和新路2008号3楼（大润发）,121.457754329052,31.28030344553452
延长中路739-741号,121.45273712659224,31.2735965148491
泽州路86号,121.46117239768694,31.27063381472047
北宝兴路206号,121.47175366315345,31.279391649209714
闻喜路710号,121.46026529057958,31.314760169077164
临汾路561号,121.46295459000517,31.316895806482243
闻喜路925号,121.45435359950996,31.314189137866702
汾西路725号,121.45920468192497,31.319587887227215
临汾路1268号,121.44834353230905,31.317104989010893
场中路3420号,121.43342989387646,31.309316156758584
闻喜路1112号,121.4509484098811,31.314428998978315
中华新路587号,121.46964158879773,31.259816410964984
大统路185号,121.47066996355571,31.249829523747373
海宁路1337号,121.47650596879288,31.25034390792432
中兴路1267号,121.4685017774446,31.258627997904288
虬江路1469号,121.47161821215713,31.2560280628621
中兴路587号,121.47988332891705,31.262062036829104
宝山路519号,121.48448043521184,31.264124881061434
西藏北路874号,121.47407681055824,31.2645159673089
延长路231号,121.46342740322899,31.27842623553481
共和新路2303号,121.45907939615381,31.28428192933587
芷江西路455号,121.46370770688709,31.26318568745012
谈家桥路167号,121.45708463780277,31.26712266382824
华山路2号,121.45048311457609,31.22953911650045
南京西路870号,121.46648626284646,31.23669639808544
康定路720-728号,121.44954177035083,31.23870230573908
石门一路43号,121.46953438322156,31.231035368470412
长寿路1055号-1,121.43454525874344,31.23711067962113
淮安路843号,121.45552404397928,31.245138182506665
西康路861号,121.44985240349789,31.24455687964308
江宁路334号,121.46042385318007,31.239240440076856
共和新路4428号,121.45465864429843,31.318138664077274
余姚路365号,121.4434286827791,31.241243264820838
新闸路898号,121.4646124245018,31.240373614573823
西康路266号,121.45687360158422,31.237014943234808
海防路100弄21号101-103室,121.45545008558834,31.246753650350712
石门二路200号,121.46730757009965,31.240536059797964
富民路140号,121.45743783356319,31.225559648938905
延安西路427号,121.44490305454484,31.223938991058084
陕西北路30弄4号,121.46335418594008,31.230545487024376
愚园路474号,121.44609708492361,31.228471692037235
大沽路501-503号,121.4710614855207,31.231326921476818
长宁路87号,121.4343835098533,31.234064266467158
华山路457号,121.45076082662281,31.223390719595706
万航渡路621号,121.43990378316136,31.232849996670353
中心路1039号,121.33814197839938,31.108662162287033
中山北路152号-154号,121.47789613789162,31.27153608517762
曲沃路287号,121.45132006132822,31.31733109533385
场中路2795号,121.44522620018932,31.311477736734567
三泉路359号,121.44755037166239,31.313495855005677
 保德路765号767号101室                        ,121.45835032780869,31.321847269263284
银都路3126号,121.40532732406504,31.09958707528254
虹中路440号,121.3880311656233,31.19003914205887
东兰路248号72幢102室,121.40806545268322,31.16340111900857
上海市闵行区莘松路958弄江山道17-19号一层E区,121.36293340259019,31.11016303676002
上海市闵行区紫藤一村2号,121.41609639916281,31.139619643775543
疏影路1022、1024号,121.36932215946192,31.124804794612476
上海市闵行区七莘路佳宝一村1-51号,121.35302984125806,31.162721937587357
闵行区浦江镇浦涛路806号1-2层,121.53749593451126,31.052545746181668
上海市闵行区马桥镇东街12号,121.37933206489522,31.03502343463259
上海市闵行区罗锦路451号,121.41388482130236,31.12750367821891
春都路109号1层,121.42522989079143,31.08934408820386
闵行区浦江镇江文路356号1层,121.54678203566972,31.068455743625506
闵行区浦江镇北江燕路184号,121.51016389703067,31.085339971500165
闵行区都市路3519号,121.40870961858138,31.086806561530995
青杉路177号,121.372445861466,31.18211092615073
诸新路8号201室,121.30066324641835,31.211861293625763
上海市闵行区莲花南路3999弄10号楼125、126室,121.45081905119274,31.044931609274485
闵行区江文路559弄23号底层，25号底层B座,121.54124535840477,31.06660804491905
闵行区莘松路958弄瀑布湾道70号101室-1,121.35812631917906,31.10692296626667
闵行行区航新路353号,121.35413824515564,31.17626320591184
闵行区吴泾镇永德路366号,121.4640811657249,31.04805942350155
上海市闵行区北沈路168号乙区,121.34133598848523,31.23255982717409
上海市闵行区报春路658号,121.38872329474755,31.127928913151433
上海市闵行区曙建路200号b,121.42432223032787,31.098272296584906
上海市闵行区江川路街道金平路711号底层,121.41503066477698,31.025720041226094
上海市闵行区浦航路728弄1幢11号1层,121.5383867706109,31.047129286687202
上海市闵行区江川东路847号西室、849号,121.43287117659504,31.013275055897086
上海市闵行区吴中路657号底层,121.40415657956169,31.187361825615476
闵行区浦江镇盐铁塘路永杰路431号        储慧 13918961508,121.51582308951473,31.03677954898089
上海市闵行区金都路960号 王丽娜  13919382166,121.43992287484838,31.09885427212336
上海市闵行区报春路382号 何霞萍 18017251103,121.39505815418696,31.13018100150249
闵行区北翟路1519号 秦碧兰 13764158721,121.34711622511975,31.22982489038628
闵行区新虹街道申郑路18弄9号104室  张莉   电话15900509279,121.31778296957319,31.209833886529555
上海市闵行区鹤翔路28弄41幢1号1层-2室,121.41467402221832,31.053380858387325
浦连路128号,121.54991099994751,31.062331849552322
江月路1800号（卜蜂莲花）,121.51296903654497,31.088795863585233
沪松公路18号（七宝商城）,121.35407612912621,31.161728047996196
漕宝路1485号,121.38991977390715,31.162976353187833
沁春路1052号,121.38550773651353,31.101944060378756
华江公路1486-1488号,121.34101501722152,31.25355071269479
腾冲路382－386号,121.39973608552,31.106864804532265
申滨南路1130号,121.31962979587115,31.19877025286454
龙茗路1863号,121.38863342017957,31.159029605258496
普洱路128弄99号1层,121.39513201466261,31.10409483704693
颛盛路55～57号,121.4070484522696,31.071074096840782
都市路3825弄7号121-122室,121.40478529550337,31.09387763044316
顾戴路259号,121.40924371151218,31.150680451930086
古龙路113号,121.41045818283283,31.15693275944866
高兴路240号,121.40877032991763,31.1183740657938
梅富路483-2号,121.42189102305836,31.119291012391
古龙路530弄36号103室,121.40091751177417,31.154580892702757
沪闵路7580弄111支弄36-39号,121.40753798565389,31.139869878002717
七莘路695号二楼场外（乐购）S51,121.37861262548685,31.124641535317455
罗秀路1825号22号（汇金超市）,121.4134569979134,31.132783875233404
繁兴路399弄2号B1-47（大润发）,121.29915399973783,31.216361619544735
红松路207号,121.37723376785111,31.187409299807204
航新路298号,121.35501353518013,31.17547174391539
吴中路1053号,121.39436378019724,31.182840351262875
闵行区兰坪路128号、130号底层,121.42697799421215,31.00745313703904
春申路1750号1-2层,121.43108742841169,31.119174343953798
业祥路30号,121.44289151405025,31.131909368418757
闵行区莘沥路524号,121.37341626587452,31.11385194750695
报春路811号,121.38397995060387,31.12622939034757
竹园路930弄4号102室,121.51116290348664,31.075698294909326
姚虹路251弄3、5、7号,121.41554617625829,31.197329474599083
三新街79号,121.44998921003722,31.061336936848786
陈行公路1166号,121.53916036346862,31.113566125618608
莘中路98号,121.38353393832494,31.11105270356717
莘建路71号10室,121.3849220556939,31.11243203806893
申北路300-302号,121.38795091819549,31.095859145007925
上海市闵行区虹梅南路2288弄173号101室（A-B室）,121.44006714271326,31.10681219876429
上海市闵行区友东路38号1幢2层A区,121.3632907691831,31.127071967222175
莘西路200号,121.38095967500466,31.10962025542727
龙茗路2389号,121.3884481689224,31.165301166212874
虹梅路3305号,121.41824065441513,31.14677293718502
航北路238号,121.36045846193883,31.178952992163392
顾戴路1108号,121.39496658271987,31.14554572365001
新镇路1048号,121.36757198814189,31.158258417272183
青年路294-296号,121.369175440932,31.04403232623459
梅陇一村28-30号,121.42046602665499,31.142594827275744
马桥镇西街5号,121.3755856727828,31.0341237330802
闸航路2673号,121.53955208216253,31.02549834739514
莲花路1308号3幢117室,121.40211257610258,31.16320775728013
景谷路208号8、9室,121.40208829580297,31.017525537294887
黎安路520号,121.37745135541172,31.135434517958316
江园路606-610号,121.50208550744388,31.080015195490354
剑川路131号,121.47652228920738,31.048504509488332
纪翟路1835号,121.27829387077848,31.244836642720646
